name,region_length,reads,cpm_evseq,fpkm_evseq,ev_abundance,gene_id,count,cpm_srr,fpkm_srr,srr_abundance
YER138W-A,105,13,7.601663477866295,16.5531022,not_preferentially_represent,YER138W-A,21,5.255406499436296,50.532754802272066,not_preferentially_represent
YLR142W,1431,177,103.49957196787186,16.53708565,not_preferentially_represent,YLR142W,120,30.030894282493115,21.000625372372806,not_preferentially_represent
YML024W,809,100,58.47433444512534,16.52634526,not_preferentially_represent,YML024W,8755,2191.003995360227,2711.6386081190926,not_preferentially_represent
YBL024W,2055,254,148.52480949061837,16.52521938,not_preferentially_represent,YBL024W,538,134.6385093665108,65.54942033423116,not_preferentially_represent
YPL009C,3117,385,225.12618761373258,16.51388555,not_preferentially_represent,YPL009C,58,14.514932236538339,4.6581939141650635,not_preferentially_represent
YNL167C,1944,240,140.33840266830083,16.50594236,not_preferentially_represent,YNL167C,96,24.02471542599449,12.364753178586975,not_preferentially_represent
YKR056W,1920,237,138.5841726349471,16.50336331,not_preferentially_represent,YKR056W,232,58.059728946153356,30.255200076161206,not_preferentially_represent
YAR019C,2925,361,211.0923473469025,16.50086361,not_preferentially_represent,YAR019C,75,18.769308926558196,6.419052300464499,not_preferentially_represent
YDL201W,861,106,61.982794511832864,16.45993277,not_preferentially_represent,YDL201W,300,75.07723570623278,87.2991112863172,not_preferentially_represent
YGL020C,708,87,50.872670967259054,16.42900789,not_preferentially_represent,YGL020C,86,21.5221409024534,30.44150056924102,not_preferentially_represent
YGL116W,1833,225,131.567252501532,16.41139114,not_preferentially_represent,YGL116W,59,14.765189688892448,8.059601358565747,not_preferentially_represent
YNR031C,4740,581,339.7358831261783,16.38789354,not_preferentially_represent,YNR031C,75,18.769308926558196,3.96060538648622,not_preferentially_represent
YMR120C,1779,218,127.47404909037327,16.38346994,not_preferentially_represent,YMR120C,234,58.560243850861575,32.936020163589184,not_preferentially_represent
YFR007W,1062,130,76.01663477866296,16.3660615,not_preferentially_represent,YFR007W,44,11.011327903580808,10.378254386032808,not_preferentially_represent
YKL076C,384,47,27.482937189208915,16.36409442,not_preferentially_represent,YKL076C,4,1.0010298094164372,2.613654854873204,not_preferentially_represent
YPL108W,507,62,36.25408735597771,16.34967309,not_preferentially_represent,YPL108W,46,11.511842808289027,22.750677486737207,not_preferentially_represent
YDR374W-A,270,33,19.296530366891364,16.34088294,not_preferentially_represent,YDR374W-A,58,14.514932236538339,53.95885589791204,not_preferentially_represent
YJL152W,360,44,25.72870715585515,16.34088294,not_preferentially_represent,YJL152W,283,70.82285901621293,197.2781588195346,not_preferentially_represent
YDR321W,1146,140,81.86406822317548,16.33310527,not_preferentially_represent,YDR321W,1931,483.24714049578506,422.049904363131,not_preferentially_represent
YHR014W,876,107,62.56753785628411,16.33070804,not_preferentially_represent,YHR014W,6,1.5015447141246556,1.7160511018567495,not_preferentially_represent
YPR170C,336,41,23.97447712250139,16.31435553,not_preferentially_represent,YPR170C,17,4.254376690019858,12.699631910507039,not_preferentially_represent
YLR058C,1410,172,100.5758552456156,16.30927582,not_preferentially_represent,YLR058C,1984,496.5107854705528,352.3852274453888,not_preferentially_represent
YOR242C,1116,136,79.52509484537048,16.29296246,not_preferentially_represent,YOR242C,8,2.0020596188328743,1.795569164872533,not_preferentially_represent
YPR030W,3366,410,239.7447712250139,16.28527469,not_preferentially_represent,YPR030W,43,10.7610704512267,3.1979406987300742,not_preferentially_represent
YLR141W,1092,133,77.77086481201671,16.28374699,not_preferentially_represent,YLR141W,71,17.76827911714176,16.286232004712886,not_preferentially_represent
YNL047C,1971,240,140.33840266830083,16.27983356,not_preferentially_represent,YNL047C,97,24.2749728783486,12.322321258044974,not_preferentially_represent
YDR326C,4317,525,306.9902558369081,16.25932821,not_preferentially_represent,YDR326C,124,31.03192409190955,7.1899731445573565,not_preferentially_represent
YKL162C,1209,147,85.95727163433425,16.25610056,not_preferentially_represent,YKL162C,1,0.2502574523541093,1.6464306075928243,not_preferentially_represent
YBR102C,2262,275,160.80441972409469,16.25419391,not_preferentially_represent,YBR102C,38,9.509783189456153,4.206007602590072,not_preferentially_represent
YNL126W,2541,308,180.10095009098606,16.20583432,not_preferentially_represent,YNL126W,42,10.510812998872591,4.138115353886847,not_preferentially_represent
YOR382W,462,56,32.745627289270196,16.20583432,not_preferentially_represent,YOR382W,53,13.263644974767793,28.77146415350931,not_preferentially_represent
YGR157W,2610,316,184.7788968465961,16.18720692,not_preferentially_represent,YGR157W,413,103.35632782224714,39.6153038797421,not_preferentially_represent
YHR047C,2571,311,181.85518012433982,16.17274189,not_preferentially_represent,YHR047C,406,101.60452565576837,39.534834885512986,not_preferentially_represent
YOL105C,1671,202,118.1181555791532,16.16219204,not_preferentially_represent,YOL105C,289,72.32440373033758,43.30802618583089,not_preferentially_represent
YIR004W,1299,157,91.8047050788468,16.15905073,not_preferentially_represent,YIR004W,38,9.509783189456153,7.326489360135711,not_preferentially_represent
YMR148W,447,54,31.576140600367683,16.15145233,not_preferentially_represent,YMR148W,66,16.516991855371213,37.03361402549599,not_preferentially_represent
YGL170C,1242,150,87.71150166768803,16.14711753,not_preferentially_represent,YGL170C,13,3.253346880603421,2.621552683806141,not_preferentially_represent
YPL040C,3009,363,212.261834035805,16.12908685,not_preferentially_represent,YPL040C,28,7.007208665915059,2.3295241575515493,not_preferentially_represent
YIL139C,738,89,52.04215765616156,16.1234876,not_preferentially_represent,YIL139C,19,4.754891594728076,6.451684660418015,not_preferentially_represent
YDL157C,357,43,25.1439638114039,16.10369671,not_preferentially_represent,YDL157C,244,61.06281837440266,171.52477071461422,not_preferentially_represent
YOR101W,930,112,65.49125457854039,16.10128055,not_preferentially_represent,YOR101W,323,80.8331571103773,87.01093338038461,not_preferentially_represent
YOR288C,957,115,67.24548461189416,16.06612885,not_preferentially_represent,YOR288C,113,28.279092116014347,29.580640288717937,not_preferentially_represent
YPR106W,1332,160,93.55893511220056,16.05983581,not_preferentially_represent,YPR106W,219,54.80638206554994,41.176846029714454,not_preferentially_represent
YBL056W,1407,169,98.82162521226184,16.05897975,not_preferentially_represent,YBL056W,226,56.558184232028694,40.22630457470036,not_preferentially_represent
YMR116C,1233,148,86.54201497878552,16.04811331,not_preferentially_represent,YMR116C,23643,5916.836946008206,4802.627391240427,preferentially_represented
YLR379W,375,45,26.313450500306406,16.04377598,not_preferentially_represent,YLR379W,637,159.41399714956762,426.240634089753,not_preferentially_represent
YHL009C,993,119,69.58445798969916,16.02223348,not_preferentially_represent,YHL009C,20,5.005149047082186,5.0455131523005905,not_preferentially_represent
YDR196C,726,87,50.872670967259054,16.02167711,not_preferentially_represent,YDR196C,74,18.519051474204087,25.543519274764257,not_preferentially_represent
YJL203W,843,101,59.0590777895766,16.01840029,not_preferentially_represent,YJL203W,17,4.254376690019858,5.052703907387005,not_preferentially_represent
YGL151W,3399,407,237.99054119166016,16.00916157,not_preferentially_represent,YGL151W,52,13.013387522413684,3.829719694647935,not_preferentially_represent
YLR356W,594,71,41.516777456038994,15.98075329,not_preferentially_represent,YLR356W,113,28.279092116014347,47.68818232042892,not_preferentially_represent
YDR440W,1749,209,122.21135899031198,15.97650648,not_preferentially_represent,YDR440W,20,5.005149047082186,2.863357578422303,not_preferentially_represent
YOL145C,3234,386,225.71093095818384,15.95778584,not_preferentially_represent,YOL145C,59,14.765189688892448,4.5670243392800645,not_preferentially_represent
YJL166W,285,34,19.88127371134262,15.94995273,not_preferentially_represent,YJL166W,144,36.03707313899174,126.89110260208358,not_preferentially_represent
YOR099W,1182,141,82.44881156762673,15.94876208,not_preferentially_represent,YOR099W,1514,378.88978286412146,320.82115399163547,not_preferentially_represent
YMR159C,453,54,31.576140600367683,15.93752581,not_preferentially_represent,YMR159C,2,0.5005149047082186,1.5641090772131832,not_preferentially_represent
YER169W,2391,285,166.65185316860723,15.93641487,not_preferentially_represent,YER169W,63,15.766219498308887,6.596744559961877,not_preferentially_represent
YBR168W,1242,148,86.54201497878552,15.93182263,not_preferentially_represent,YBR168W,10,2.502574523541093,2.0165789875431854,not_preferentially_represent
YHL007C,2820,336,196.47376373562116,15.92999033,not_preferentially_represent,YHL007C,156,39.04016256724105,13.848940250883665,not_preferentially_represent
YGR069W,336,40,23.38973377805014,15.91644442,not_preferentially_represent,YGR069W,105,26.277032497181477,78.43890297666113,not_preferentially_represent
YHR091C,1932,230,134.4909692237883,15.91644442,not_preferentially_represent,YHR091C,86,21.5221409024534,11.145593424367373,not_preferentially_represent
YMR203W,1164,138,80.69458153427297,15.8508096,not_preferentially_represent,YMR203W,1690,422.9350944784447,363.6587226813798,not_preferentially_represent
YEL043W,2871,340,198.81273711342618,15.83328641,not_preferentially_represent,YEL043W,87,21.772398354807507,7.5862015173545325,not_preferentially_represent
YGL033W,777,92,53.79638768951531,15.83040959,not_preferentially_represent,YGL033W,5,1.2512872617705466,1.6124835847558587,not_preferentially_represent
YCR093W,6327,749,437.97276499398885,15.82739082,not_preferentially_represent,YCR093W,140,35.0360433295753,5.538419748589203,not_preferentially_represent
YOL039W,321,38,22.220247089147634,15.82719333,not_preferentially_represent,YOL039W,5752,1439.4808659408366,4498.377706065115,preferentially_represented
YDL107W,1056,125,73.09291805640667,15.82601008,not_preferentially_represent,YDL107W,13,3.253346880603421,3.083741119055375,not_preferentially_represent
YBR255C-A,457,54,31.576140600367683,15.79802886,not_preferentially_represent,YBR255C-A,51,12.763130070059574,27.989320329078012,not_preferentially_represent
YBR175W,948,112,65.49125457854039,15.79556003,not_preferentially_represent,YBR175W,223,55.80741187496637,177.73061106677187,not_preferentially_represent
YOR309C,381,45,26.313450500306406,15.79111809,not_preferentially_represent,YOR309C,21,5.255406499436296,13.830017103779724,not_preferentially_represent
YHR173C,339,40,23.38973377805014,15.77559093,not_preferentially_represent,YHR173C,13,3.253346880603421,9.625286629004204,not_preferentially_represent
YLR240W,2628,310,181.27043677988857,15.77108877,not_preferentially_represent,YLR240W,88,22.022655807161616,8.383195967705221,not_preferentially_represent
YBL058W,1272,150,87.71150166768803,15.76628929,not_preferentially_represent,YBL058W,341,85.33779125275127,67.14224331451713,not_preferentially_represent
YBR136W,7107,838,490.01492265015037,15.76460329,not_preferentially_represent,YBR136W,40,10.010298094164373,1.4087106802933256,not_preferentially_represent
YAL028W,1587,187,109.3470054123844,15.75397032,not_preferentially_represent,YAL028W,23,5.755921404144513,3.629206433886831,not_preferentially_represent
YPR140W,1146,135,78.94035150091922,15.74978008,not_preferentially_represent,YPR140W,112,28.028834663660238,24.47933158398274,not_preferentially_represent
YFR009W,2259,266,155.54172962403342,15.74311794,not_preferentially_represent,YFR009W,208,52.053550089654735,23.052945123850634,not_preferentially_represent
YKR079C,2517,296,173.08402995757103,15.72294295,not_preferentially_represent,YKR079C,53,13.263644974767793,5.271718988381475,not_preferentially_represent
YOR091W,1038,122,71.33868802305292,15.71403877,not_preferentially_represent,YOR091W,215,53.8053522561335,51.88558558932835,not_preferentially_represent
YHR082C,3090,363,212.261834035805,15.70628554,not_preferentially_represent,YHR082C,78,19.520081283620524,6.319223465076246,not_preferentially_represent
YML070W,1755,206,120.4571289569582,15.69334212,not_preferentially_represent,YML070W,335,83.83624653862661,47.79717590571643,not_preferentially_represent
YAL067C,1782,209,122.21135899031198,15.68064525,not_preferentially_represent,YAL067C,5,1.2512872617705466,0.7025756663506718,not_preferentially_represent
YGR108W,1416,166,97.06739517890807,15.6736512,not_preferentially_represent,YGR108W,119,29.780636830139006,21.04638645239506,not_preferentially_represent
YMR195W,384,45,26.313450500306406,15.66774998,not_preferentially_represent,YMR195W,80,20.020596188328746,52.27309709746408,not_preferentially_represent
YNL008C,2031,238,139.16891597939832,15.66723569,not_preferentially_represent,YNL008C,72,18.01853656949587,8.876126388914221,not_preferentially_represent
YPL008W,2586,303,177.1772333687298,15.66532651,not_preferentially_represent,YPL008W,28,7.007208665915059,2.710719019696348,not_preferentially_represent
YHR005C-A,282,33,19.296530366891364,15.64552622,not_preferentially_represent,YHR005C-A,536,134.13799446180258,477.3594108960946,not_preferentially_represent
YDL159W,1548,181,105.83854534567688,15.63266285,not_preferentially_represent,YDL159W,53,13.263644974767793,101.24919828067017,not_preferentially_represent
YGL163C,2697,315,184.19415350214484,15.61546605,not_preferentially_represent,YGL163C,23,5.755921404144513,2.134985684029864,not_preferentially_represent
YDL030W,1593,186,108.76226206793314,15.61070481,not_preferentially_represent,YDL030W,48,12.012357712997245,7.545450824747014,not_preferentially_represent
YER029C,591,69,40.347290767136485,15.60942671,not_preferentially_represent,YER029C,57,14.264674784184228,24.177414888447846,not_preferentially_represent
YDR379C-A,240,28,16.372813644635098,15.59811553,not_preferentially_represent,YDR379C-A,20,5.005149047082186,20.942046222101197,not_preferentially_represent
YPR095C,3681,429,250.85489476958776,15.58177102,not_preferentially_represent,YPR095C,48,12.012357712997245,3.2642276394014256,not_preferentially_represent
YDL008W,498,58,33.9151139781727,15.57126852,not_preferentially_represent,YDL008W,163,40.791964733719816,82.07638779420486,not_preferentially_represent
YDR336W,945,110,64.32176788963788,15.56274566,not_preferentially_represent,YDR336W,30,7.507723570623279,7.953097002778897,not_preferentially_represent
YLR450W,3138,365,213.43132072470752,15.55124876,not_preferentially_represent,YLR450W,287,71.82388882562937,22.895724840812676,not_preferentially_represent
YLL006W,1281,149,87.12675832323677,15.55114898,not_preferentially_represent,YLL006W,54,13.513902427121902,76.78353651773807,not_preferentially_represent
YOR258W,654,76,44.44049417829527,15.53678611,not_preferentially_represent,YOR258W,26,6.506693761206842,9.96430897581446,not_preferentially_represent
YPL080C,327,38,22.220247089147634,15.53678611,not_preferentially_represent,YPL080C,11,2.752831975895202,8.44426986470921,not_preferentially_represent
YOL087C,3351,389,227.46516099153757,15.52031447,not_preferentially_represent,YOL087C,61,15.265704593600665,4.556926744358408,not_preferentially_represent
YGL067W,1155,134,78.35560815646797,15.51129856,not_preferentially_represent,YGL067W,292,73.07517608739991,63.3233761589254,not_preferentially_represent
YMR266W,2862,332,194.13479035781614,15.50935716,not_preferentially_represent,YMR266W,736,184.18948493262442,64.3794075262581,not_preferentially_represent
YDR262W,819,95,55.55061772286908,15.50833046,not_preferentially_represent,YDR262W,178,44.54582651903145,54.45700063451278,not_preferentially_represent
YPL096C-A,207,24,14.033840266830083,15.50123283,not_preferentially_represent,YPL096C-A,51,12.763130070059574,61.956942087667834,not_preferentially_represent
YBR088C,777,90,52.62690100061281,15.48627025,not_preferentially_represent,YBR088C,235,58.81050130321568,75.78672848352537,not_preferentially_represent
YOR159C,285,33,19.296530366891364,15.48083647,not_preferentially_represent,YOR159C,79,19.770338735974633,69.61386878864307,not_preferentially_represent
YEL024W,648,75,43.85575083384401,15.47432097,not_preferentially_represent,YEL024W,245,61.31307582675678,94.76518674923767,not_preferentially_represent
YBR301W,363,42,24.559220466952645,15.46920549,not_preferentially_represent,YBR301W,4,1.0010298094164372,2.0141444857473583,not_preferentially_represent
YJL133C-A,225,26,15.20332695573259,15.44956205,not_preferentially_represent,YJL133C-A,144,36.03707313899174,160.87979079907026,not_preferentially_represent
YPR143W,753,87,50.872670967259054,15.44719467,not_preferentially_represent,YPR143W,80,20.020596188328746,26.623133229160562,not_preferentially_represent
YOR248W,303,35,20.46601705579387,15.44367875,not_preferentially_represent,YOR248W,69,17.26776421243354,57.178027193488546,not_preferentially_represent
YBL048W,312,36,21.050760400245125,15.42670767,not_preferentially_represent,YBL048W,4,1.0010298094164372,3.218745367898512,not_preferentially_represent
YPL246C,789,91,53.211644345064066,15.42019026,not_preferentially_represent,YPL246C,882,220.7270729763244,280.11049870091927,not_preferentially_represent
YKL044W,321,37,21.63550374469638,15.41068824,not_preferentially_represent,YKL044W,22,5.505663951790404,17.205199849345014,not_preferentially_represent
YBR299W,1755,202,118.1181555791532,15.38861703,not_preferentially_represent,YBR299W,10,2.502574523541093,1.4267813703198933,not_preferentially_represent
YOR317W,2103,242,141.50788935720334,15.38513943,not_preferentially_represent,YOR317W,389,97.35014896574852,46.31310607314392,not_preferentially_represent
YEL001C,678,78,45.60998086719777,15.38120116,not_preferentially_represent,YEL001C,968,242.2492138787778,357.827494651075,not_preferentially_represent
YMR086C-A,339,39,22.804990433598885,15.38120116,not_preferentially_represent,YMR086C-A,21,5.255406499436296,15.548539939160637,not_preferentially_represent
YDR109C,2148,247,144.4316060794596,15.37404045,not_preferentially_represent,YDR109C,28,7.007208665915059,3.2637208504494923,not_preferentially_represent
YDR043C,696,80,46.77946755610028,15.36760151,not_preferentially_represent,YDR043C,94,23.52420052128627,33.84777053422486,not_preferentially_represent
YPL219W,1479,170,99.40636855671309,15.36760151,not_preferentially_represent,YPL219W,19,4.754891594728076,3.2171120397348285,not_preferentially_represent
YPR047W,1410,162,94.72842180110305,15.36106211,not_preferentially_represent,YPR047W,27,6.756951213560951,4.795565091242691,not_preferentially_represent
YNL061W,1857,213,124.55033236811698,15.33532707,not_preferentially_represent,YNL061W,324,81.08341456273142,43.68718457043718,not_preferentially_represent
YBL053W,375,43,25.1439638114039,15.33071927,not_preferentially_represent,YBL053W,6,1.5015447141246556,4.014825438835978,not_preferentially_represent
YMR190C,4344,498,291.20218553672424,15.32727217,not_preferentially_represent,YMR190C,23,5.755921404144513,1.325333042630558,not_preferentially_represent
YPL158C,2277,261,152.61801290177715,15.32508246,not_preferentially_represent,YPL158C,92,23.023685616578053,10.115854840324277,not_preferentially_represent
YDR413C,576,66,38.59306073378273,15.31957776,not_preferentially_represent,YDR413C,56,14.014417331830119,24.372899707530642,not_preferentially_represent
YOR365C,2112,242,141.50788935720334,15.31957776,not_preferentially_represent,YOR365C,15,3.7538617853116394,1.5967085433056738,not_preferentially_represent
YPL038W-A,192,22,12.864353577927576,15.31957776,not_preferentially_represent,YPL038W-A,2,0.5005149047082186,2.6204968832891025,not_preferentially_represent
YJL020C,3474,398,232.72785109159886,15.31717242,not_preferentially_represent,YJL020C,127,31.78269644897188,9.15136667116956,not_preferentially_represent
YLL018C-A,297,34,19.88127371134262,15.30551019,not_preferentially_represent,YLL018C-A,40,10.010298094164373,33.8185746424472,not_preferentially_represent
YJL151C,402,46,26.898193844757657,15.29879136,not_preferentially_represent,YJL151C,491,122.87640910586765,306.42496036375974,not_preferentially_represent
YBR256C,717,82,47.94895424500278,15.29044201,not_preferentially_represent,YBR256C,318,79.58186984860676,111.14786291704854,not_preferentially_represent
YJL032W,315,36,21.050760400245125,15.27978665,not_preferentially_represent,YJL032W,12,3.0030894282493112,9.56397907085768,not_preferentially_represent
YGR170W,3417,390,228.04990433598886,15.25966401,not_preferentially_represent,YGR170W,60,15.015447141246558,4.3956226994281495,not_preferentially_represent
YPR035W,1113,127,74.26240474530918,15.25576182,not_preferentially_represent,YPR035W,1667,417.1791730743002,375.16112686537787,not_preferentially_represent
YGR166W,1683,192,112.27072213464066,15.25254995,not_preferentially_represent,YGR166W,88,22.022655807161616,13.093136627325576,not_preferentially_represent
YDR210W,228,26,15.20332695573259,15.24627834,not_preferentially_represent,YDR210W,133,33.28424116309653,80.59138296149283,not_preferentially_represent
YGR185C,1185,135,78.94035150091922,15.23143289,not_preferentially_represent,YGR185C,1347,337.0967883209852,284.71012527110236,not_preferentially_represent
YDR003W-A,123,14,8.186406822317549,15.21767369,not_preferentially_represent,YDR003W-A,18,4.504634142373967,36.92323067519645,not_preferentially_represent
YLR222C,2454,279,163.14339310189973,15.200399,not_preferentially_represent,YLR222C,119,29.780636830139006,12.140496057944967,not_preferentially_represent
YAR002W,1620,184,107.59277537903063,15.18546697,not_preferentially_represent,YAR002W,102,25.52626014011915,15.76668322428607,not_preferentially_represent
YGL242C,546,62,36.25408735597771,15.18183929,not_preferentially_represent,YGL242C,111,27.778577211306132,50.969866442763546,not_preferentially_represent
YDR148C,1392,158,92.38944842329805,15.17550649,not_preferentially_represent,YDR148C,371,92.84551482337454,66.74731475440298,not_preferentially_represent
YGR089W,2811,319,186.53312687994986,15.17243133,not_preferentially_represent,YGR089W,42,10.510812998872591,3.7405028465738757,not_preferentially_represent
YGR251W,591,67,39.17780407823398,15.15697956,not_preferentially_represent,YGR251W,46,11.511842808289027,19.511597980150892,not_preferentially_represent
YBR166C,1359,154,90.05047504549303,15.15048749,not_preferentially_represent,YBR166C,123,30.781666639555443,22.66691210571093,not_preferentially_represent
YDR322W,1104,125,73.09291805640667,15.13792268,not_preferentially_represent,YDR322W,106,26.527289949535586,24.050126880811952,not_preferentially_represent
YCR095W-A,159,18,10.525380200122562,15.13563771,not_preferentially_represent,YCR095W-A,2,0.5005149047082186,3.167815852583662,not_preferentially_represent
YFR006W,1608,182,106.42328869012813,15.13250014,not_preferentially_represent,YFR006W,247,61.81359073146499,38.46520891814872,not_preferentially_represent
YDR409W,2715,307,179.5162067465348,15.11798412,not_preferentially_represent,YDR409W,105,26.277032497181477,9.682031133817787,not_preferentially_represent
YCR034W,1044,118,68.9997146452479,15.11147482,not_preferentially_represent,YCR034W,2764,691.7115983067581,663.1942457399406,not_preferentially_represent
YER182W,735,83,48.533697589454036,15.09788442,not_preferentially_represent,YER182W,45,11.261585355934917,15.342759340510787,not_preferentially_represent
YGR115C,780,88,51.4574143117103,15.08389194,not_preferentially_represent,YGR115C,13,3.253346880603421,4.176311785113506,not_preferentially_represent
YLR319C,2367,267,156.12647296848468,15.08128498,not_preferentially_represent,YLR319C,39,9.760040641810262,4.125122841001802,not_preferentially_represent
YKR063C,1509,170,99.40636855671309,15.06208259,not_preferentially_represent,YKR063C,34,8.508753380039716,5.642409403209361,not_preferentially_represent
YFR018C,1092,123,71.92343136750416,15.05940511,not_preferentially_represent,YFR018C,176,44.04531161432323,40.371504687738984,not_preferentially_represent
YDR287W,879,99,57.88959110067409,15.05815151,not_preferentially_represent,YDR287W,55,13.764159879476011,15.676719680496596,not_preferentially_represent
YGR290W,444,50,29.23716722256267,15.05609608,not_preferentially_represent,YGR290W,5,1.2512872617705466,2.8245762116716624,not_preferentially_represent
YJR039W,3366,379,221.61772754702505,15.05394904,not_preferentially_represent,YJR039W,32,8.008238475331497,2.3798628455665667,not_preferentially_represent
YDR323C,1548,174,101.74534193451811,15.02808473,not_preferentially_represent,YDR323C,17,4.254376690019858,2.750081894001201,not_preferentially_represent
YMR085W,1299,146,85.372528289883,15.02688794,not_preferentially_represent,YMR085W,25,6.256436308852733,2.9059156102427925,not_preferentially_represent
YMR194W,766,86,50.2879276228078,15.01049537,not_preferentially_represent,YMR194W,1729,432.695135120255,565.6145557127516,not_preferentially_represent
YHR128W,651,73,42.6862641449415,14.99226378,not_preferentially_represent,YHR128W,2361,590.857845008052,909.0120692431569,not_preferentially_represent
YHL037C,402,45,26.313450500306406,14.96620893,not_preferentially_represent,YHL037C,2,0.5005149047082186,1.2481668446588992,not_preferentially_represent
YHR090C,849,95,55.55061772286908,14.96033292,not_preferentially_represent,YHR090C,14,3.5036043329575297,4.131608883204635,not_preferentially_represent
YHR089C,618,69,40.347290767136485,14.92746147,not_preferentially_represent,YHR089C,1065,266.5241867571264,431.9678877749212,not_preferentially_represent
YNL152W,1230,137,80.10983818982173,14.89158068,not_preferentially_represent,YNL152W,151,37.788875305470505,30.747660948307978,not_preferentially_represent
YDL098C,585,65,38.00831738933148,14.85534813,not_preferentially_represent,YDL098C,6,1.5015447141246556,2.5711382091175614,not_preferentially_represent
YDL085C-A,207,23,13.449096922378828,14.85534813,not_preferentially_represent,YDL085C-A,39,9.760040641810262,47.37883806704011,not_preferentially_represent
YEL010W,351,39,22.804990433598885,14.85534813,not_preferentially_represent,YEL010W,1,0.2502574523541093,0.7150212924403122,not_preferentially_represent
YHR166C,1881,209,122.21135899031198,14.85534813,not_preferentially_represent,YHR166C,31,7.757981022977387,4.126585650519887,not_preferentially_represent
YLR216C,1116,124,72.50817471195542,14.85534813,not_preferentially_represent,YLR216C,187,46.79814359021844,41.97142922889546,not_preferentially_represent
YMR013W-A,81,9,5.262690100061281,14.85534813,not_preferentially_represent,YMR013W-A,3,0.7507723570623278,9.384654463279098,not_preferentially_represent
YOL077W-A,207,23,13.449096922378828,14.85534813,not_preferentially_represent,YOL077W-A,211,52.80432244671706,256.33166236270415,not_preferentially_represent
YDR333C,2172,241,140.92314601275208,14.83482969,not_preferentially_represent,YDR333C,69,17.26776421243354,7.953829669476527,not_preferentially_represent
YOR239W,1888,209,122.21135899031198,14.80027004,not_preferentially_represent,YOR239W,153,38.28939021017872,20.291144785468322,not_preferentially_represent
YIL020C,786,87,50.872670967259054,14.79864833,not_preferentially_represent,YIL020C,157,39.29042001959516,116.24384621182,not_preferentially_represent
YGR090W,3714,411,240.32951456946518,14.79535076,not_preferentially_represent,YGR090W,190,47.54891594728076,12.806064084912675,not_preferentially_represent
YGL251C,3716,411,240.32951456946518,14.78738771,not_preferentially_represent,YGL251C,28,7.007208665915059,1.8861934497752517,not_preferentially_represent
YBR148W,1830,202,118.1181555791532,14.75793601,not_preferentially_represent,YBR148W,6,1.5015447141246556,0.8209648518997571,not_preferentially_represent
YKL004W,1206,133,77.77086481201671,14.74448732,not_preferentially_represent,YKL004W,1178,294.80327887314075,244.65002396111265,not_preferentially_represent
YHR087W,336,37,21.63550374469638,14.72271109,not_preferentially_represent,YHR087W,19,4.754891594728076,14.19370625291963,not_preferentially_represent
YCR091W,2163,238,139.16891597939832,14.71112145,not_preferentially_represent,YCR091W,6,1.5015447141246556,0.6945165190215798,not_preferentially_represent
YAL063C-A,291,32,18.711787022440113,14.70220021,not_preferentially_represent,YAL063C-A,4,1.0010298094164372,3.451826929022197,not_preferentially_represent
YNL032W,846,93,54.38113103396657,14.69731251,not_preferentially_represent,YNL032W,76,19.019566378912305,22.508362578594443,not_preferentially_represent
YDR025W,810,89,52.04215765616156,14.6902887,not_preferentially_represent,YDR025W,4718,1180.7146602066875,1459.4742400577104,not_preferentially_represent
YNL201C,2577,283,165.48236647970472,14.68241043,not_preferentially_represent,YNL201C,39,9.760040641810262,3.7888356528766547,not_preferentially_represent
YPL105C,2550,280,163.72813644635096,14.68057933,not_preferentially_represent,YPL105C,180,45.04634142373967,17.672162190560876,not_preferentially_represent
YNR067C,3354,368,215.18555075806125,14.66932409,not_preferentially_represent,YNR067C,673,168.42326543431554,50.23061897832256,not_preferentially_represent
YBR281C,2637,289,168.99082654641225,14.65254474,not_preferentially_represent,YBR281C,61,15.265704593600665,5.791238464947142,not_preferentially_represent
YDL109C,1944,213,124.55033236811698,14.64902385,not_preferentially_represent,YDL109C,30,7.507723570623279,3.8639853683084295,not_preferentially_represent
YKL072W,2301,252,147.35532280171586,14.64229881,not_preferentially_represent,YKL072W,22,5.505663951790404,2.3937669355610454,not_preferentially_represent
YJL070C,2667,292,170.745056579766,14.63811582,not_preferentially_represent,YJL070C,18,4.504634142373967,1.8824212880793845,not_preferentially_represent
YPR108W,1290,141,82.44881156762673,14.61351688,not_preferentially_represent,YPR108W,263,65.81770996913073,51.06106281546217,not_preferentially_represent
YGL034C,366,40,23.38973377805014,14.61181783,not_preferentially_represent,YGL034C,2,0.5005149047082186,1.371273711529366,not_preferentially_represent
YDL145C,3606,394,230.38887771379387,14.60817095,not_preferentially_represent,YDL145C,376,94.09680208514509,26.101748151219166,not_preferentially_represent
YKL006W,815,89,52.04215765616156,14.60016423,not_preferentially_represent,YKL006W,6192,1549.5941449766447,1903.6783107821188,not_preferentially_represent
YMR026C,1200,131,76.6013781231142,14.59537954,not_preferentially_represent,YMR026C,69,17.26776421243354,14.401805014540068,not_preferentially_represent
YDL229W,1842,201,117.53341223470194,14.58920997,not_preferentially_represent,YDL229W,36457,9123.635940473763,4955.804421767389,preferentially_represented
YLR412W,825,90,52.62690100061281,14.58525089,not_preferentially_represent,YLR412W,126,31.532438996617774,38.26752305414778,not_preferentially_represent
