name,region_length,reads,cpm_evseq,fpkm_evseq,gene_id,count,cpm_srr,fpkm_srr
YDL130W,622,14,8.186406822317549,13.161425759352971,YDL130W,4493,1124.406733427013,4324.641282411589
YDL129W,876,14,8.186406822317549,9.345213267485786,YDL129W,83,20.771368545391073,23.73870690901837
YDL128W,1236,8,4.677946755610028,3.7847465660275303,YDL128W,1451,363.1235633658126,294.0271768144231
YDL127W,927,5,2.9237167222562674,3.1539554716896085,YDL127W,74,18.519051474204087,19.998975674086488
YDL126C,2508,32,18.711787022440113,7.460840120590156,YDL126C,1763,441.2038885002947,175.98878679708602
YDL125C,588,0,0.0,0.0,YDL125C,1090,272.7806230659791,464.70293537645506
YDL124W,939,117,68.41497130079665,72.85939435654596,YDL124W,339,84.83727634804306,90.44485751390518
YDL123W,423,87,50.872670967259054,120.26636162472589,YDL123W,97,24.2749728783486,57.52363241314834
YDL122W,2430,455,266.0582217253203,109.48898013387668,YDL122W,106,26.527289949535586,10.921074495486037
YDL121C,450,74,43.27100748939276,96.15779442087279,YDL121C,270,67.5695121356095,150.4888911706225
YDL120W,525,138,80.69458153427297,153.7039648271866,YDL120W,136,34.03501352015886,64.95231587816578
YDL119C,924,693,405.22713770471864,438.5575083384401,YDL119C,68,17.01750676007943,18.437168754148896
YDL118W,381,415,242.6684879472702,636.9251652159322,YDL118W,16,4.004119237665749,10.537155888594075
YDL117W,2658,4934,2885.123661522485,1085.449082589347,YDL117W,116,29.029864473076678,10.92580522133108
YDL116W,2181,6558,3834.7468529113203,1758.2516519538378,YDL116W,66,16.516991855371213,7.5766017685189055
YDL115C,1132,4673,2732.5056486207077,2413.874247898151,YDL115C,30,7.507723570623279,6.638128709658071
YDL114W-A,114,717,419.2609779715487,3677.7278769434097,YDL114W-A,2,0.5005149047082186,4.429335439895739
YDL114W,927,3148,1840.7720483325459,1985.7303649757775,YDL114W,2,0.5005149047082186,4.429335439895739
YDL113C,1923,5436,3178.664820437014,1652.9718255002672,YDL113C,20,5.005149047082186,2.6041358205422402
YDL112W,4311,7792,4556.320139964167,1056.9056228170186,YDL112W,176,44.04531161432323,10.219329840910264
YDL111C,798,435,254.36335483629523,318.75107122342763,YDL111C,318,79.58186984860676,99.851781491351
YDL110C,453,72,42.10152080049025,92.93933951543102,YDL110C,80,20.020596188328746,44.2933543989574
YDL109C,1944,213,124.55033236811698,64.06910101240585,YDL109C,30,7.507723570623279,3.8639853683084295
YDL108W,1002,99,57.88959110067409,57.7740430146448,YDL108W,139,34.78578587722119,34.751034842378814
YDL107W,1056,125,73.09291805640667,69.21677846250633,YDL107W,13,3.253346880603421,3.083741119055375
YDL106C,1680,224,130.98250915708078,77.96577926016712,YDL106C,35,8.759010832393825,5.2168021634269355
YDL105W,1209,415,242.6684879472702,200.7183523137057,YDL105W,19,4.754891594728076,3.9361685386821827
YDL104C,1224,693,405.22713770471864,331.06792296137144,YDL104C,37,9.259525737102043,7.571157593705678
YDL103C,1434,761,444.9896851274039,310.3135879549539,YDL103C,153,38.28939021017872,26.71974194708913
YDL102W,3294,1858,1086.453133990429,329.8279095295777,YDL102W,63,15.766219498308887,4.787798207807132
YDL101C,1542,604,353.1849800485571,229.0434371261719,YDL101C,31,7.757981022977387,5.034380936390258
YDL100C,1065,336,196.47376373562116,184.48240726349405,YDL100C,783,195.9515851932676,184.16502367788306
YDL099W,1026,217,126.889305745922,123.6737872767271,YDL099W,27,6.756951213560951,6.592147525425318
YDL098C,585,65,38.00831738933148,64.97148271680594,YDL098C,6,1.5015447141246556,2.5711382091175614
YDL097C,1305,76,44.44049417829527,34.05401852742932,YDL097C,341,85.33779125275127,65.44309145149637
YDL096C,327,14,8.186406822317549,25.034883248677517,YDL096C,58,14.514932236538339,44.52433201392128
YDL095W,2454,39,22.804990433598885,9.292987136755862,YDL095W,908,227.23376673753123,697.0360942869056
YDL094C,510,9,5.262690100061281,10.31900019619859,YDL094C,4,1.0010298094164372,1.9666597434507607
YDL093W,2232,59,34.49985732262395,15.456925323756252,YDL093W,61,15.265704593600665,29.9915610876241
YDL092W,441,27,15.788070300183842,35.80061292558695,YDL092W,210,52.55406499436295,119.44105680537034
YDL091C,1368,81,47.36421090055153,34.62296118461369,YDL091C,24,6.0061788564986225,4.3936933844174275
YDL090C,1296,77,45.025237522746515,34.741695619403174,YDL090C,132,33.033983710742426,25.50886773030303
YDL089W,1455,26,15.20332695573259,10.44902196270281,YDL089W,28,7.007208665915059,4.81926318150967
YDL088C,1587,29,16.95755698908635,10.685291108435003,YDL088C,69,17.26776421243354,10.887619301660493
YDL087C,786,13,7.601663477866295,9.671327579982563,YDL087C,30,7.507723570623279,9.56397907085768
YDL086W,822,30,17.542300333537604,21.340997972673485,YDL086W,892,223.22964749986548,271.89969244807
YDL086C-A,435,21,12.279610233476323,28.228989042474304,YDL086C-A,493,123.37692401057589,284.278626752479
YDL085C-A,207,23,13.449096922378828,64.97148271680594,YDL085C-A,39,9.760040641810262,47.37883806704011
YDL085W,1638,26,15.20332695573259,9.281640388115134,YDL085W,10,2.502574523541093,1.5287565812712847
YDL084W,1341,94,54.96587437841783,40.988720640132605,YDL084W,1297,324.58391570327973,242.22680276364162
YDL083C,864,63,36.838830700428964,42.6375355329039,YDL083C,6750,1689.2378033902378,1957.4018579261156
YDL082W,965,64,37.423574044880226,38.78090574598987,YDL082W,668,167.171978172545,173.41491511674792
YDL081C,321,4,2.338973377805014,7.286521426183843,YDL081C,6389,1598.8948630904042,4996.546447157513
YDL080C,1830,32,18.711787022440113,10.22502023084159,YDL080C,152,38.03913275782461,20.797776248127178
YDL079C,1798,162,94.72842180110305,52.68544037881149,YDL079C,43,10.7610704512267,5.9883530613392875
YDL078C,1032,132,77.18612146756546,74.79275336004405,YDL078C,697,174.4294442908142,169.18471803182752
YDL077C,3150,643,375.98997048215597,119.36189539116063,YDL077C,34,8.508753380039716,2.702049342661072
YDL076C,885,249,145.60109276836212,164.5210087778103,YDL076C,83,20.771368545391073,23.497023241392615
YDL075W,763,359,209.922860658,275.12825774311926,YDL075W,3943,986.765134632253,1294.9673682837965
YDL074C,2103,1358,794.0814617648022,377.5946085424642,YDL074C,55,13.764159879476011,6.548125537333973
YDL073W,2955,1258,735.6071273196768,248.93642210479757,YDL073W,35,8.759010832393825,2.965135691399399
YDL072C,612,218,127.47404909037327,208.2909298862308,YDL072C,635,158.91348224485938,260.0875323156455
YDL071C,375,150,87.71150166768803,233.89733778050137,YDL071C,5,1.2512872617705466,3.3456878656966484
YDL070W,1917,642,375.40522713770474,195.82953945628833,YDL070W,98,24.525230330702712,65.5754821676543
YDL069C,690,294,171.9145432686685,249.15151198357756,YDL069C,11,2.752831975895202,3.995401996945141
YDL068W,330,162,94.72842180110305,287.05582363970626,YDL068W,4,1.0010298094164372,3.04264379761835
YDL067C,180,130,76.01663477866296,422.3146376592386,YDL067C,316,79.08135494389853,441.7952790161929
YDL066W,1287,975,570.1247608399722,442.9873821600405,YDL066W,554,138.64262860417654,107.80919798147477
YDL065C,1029,1172,685.3191996968691,666.0050531553635,YDL065C,17,4.254376690019858,4.138498725700251
YDL064W,584,991,579.4806543511922,992.2613944369729,YDL064W,180,45.04634142373967,77.266451841749
YDL063C,1863,2515,1470.6295112949024,789.3878214143331,YDL063C,92,23.023685616578053,12.365029869268557
YDL062W,426,493,288.278468814468,676.7100206912394,YDL062W,5,1.2512872617705466,2.9442053218130506
YDL061C,592,443,259.04130159190527,437.5697662025427,YDL061C,2845,711.982451947441,1204.7080405202046
YDL060W,2367,643,375.98997048215597,158.84662884755215,YDL060W,364,91.09371265689578,38.50114651601682
YDL059C,717,124,72.50817471195542,101.12716138348037,YDL059C,15,3.7538617853116394,5.24282372250229
YDL058W,5373,922,539.1333635840557,100.34121786414586,YDL058W,50,12.512872617705465,2.3292763621938692
YDL057W,987,17,9.94063685567131,10.071567229656848,YDL057W,42,10.510812998872591,10.660053751392079
YDL056W,2502,19,11.110123544573817,4.440497020213356,YDL056W,13,3.253346880603421,1.3008184248714196
YDL055C,1086,6,3.5084600667075208,3.230626212437864,YDL055C,7173,1795.096705736026,1654.4670098949548
YDL054C,1461,9,5.262690100061281,3.602115058221274,YDL054C,170,42.543766900198584,29.139566369999027
YDL053C,558,2,1.169486688902507,2.0958542811872882,YDL053C,71,17.76827911714176,31.899962508333502
YDL052C,912,2,1.169486688902507,1.282331895726433,YDL052C,500,125.12872617705465,137.35315716471422
YDL051W,828,0,0.0,0.0,YDL051W,850,212.7188345009929,257.2174540519866
YDL050C,372,0,0.0,0.0,YDL050C,397,99.35220858458139,267.79571047056976
YDL049C,807,0,0.0,0.0,YDL049C,31,7.757981022977387,9.625286629004204
YDL048C,1473,3,1.7542300333537604,1.1909233084546913,YDL048C,938,234.7414903081545,159.47112113325716
YDL047W,936,2,1.169486688902507,1.2494515907078065,YDL047W,209,52.30380754200884,55.939901114447956
YDL046W,522,4,2.338973377805014,4.480791911503858,YDL046W,1572,393.4047151006598,755.0954224580803
YDL045W-A,288,2,1.169486688902507,4.060717669800371,YDL045W-A,59,14.765189688892448,51.44665396826637
YDL045C,921,8,4.677946755610028,5.079203860597207,YDL045C,76,19.019566378912305,20.673441716209027
YDL044C,1323,17,9.94063685567131,7.513708885617014,YDL044C,8,2.0020596188328743,1.5144172608418112
YDL043C,801,0,0.0,0.0,YDL043C,12,3.0030894282493112,3.7538617853116394
YDL042C,1689,10,5.847433444512535,3.4620683508067107,YDL042C,108,27.027804854243804,16.011732733556755
YDL041W,354,0,0.0,0.0,YDL041W,10,2.502574523541093,7.0894462423260425
YDL040C,2565,16,9.355893511220057,3.647521836732965,YDL040C,296,74.07620589681635,28.89087593479577
YDL039C,2097,2,1.169486688902507,0.55769513061636,YDL039C,998,249.75693744940105,119.15884420295852
YDL037C,987,1,0.5847433444512535,0.5924451311562852,YDL037C,437,109.36250667874576,110.91532117519854
YDL036C,1389,31,18.127043677988855,13.050427413958861,YDL036C,71,17.76827911714176,12.801353830793776
YDL035C,2886,1021,597.0229546847298,206.86866066691954,YDL035C,65,16.266734403017104,5.63838280867144
YDL034W,345,211,123.38084567921449,357.62563964989704,YDL034W,3,0.7507723570623278,2.18247778215793
YDL033C,1254,922,539.1333635840557,429.93091194900774,YDL033C,54,13.513902427121902,10.78523737200471
YDL032W,312,243,142.0926327016546,455.42510481299547,YDL032W,4,1.0010298094164372,3.218745367898512
YDL031W,2988,3164,1850.127941843766,619.1860581806445,YDL031W,164,41.04222218607393,13.740281950476707
YDL030W,1593,186,108.76226206793314,68.2751174312198,YDL030W,48,12.012357712997245,7.545450824747014
YDL029W,1299,61,35.66934401152646,27.45907930063623,YDL029W,339,84.83727634804306,65.35999718647385
YDL028C,2295,112,65.49125457854039,28.536494369734374,YDL028C,41,10.260555546518482,4.472779226904307
YDL027C,1263,66,38.59306073378273,30.556659329994243,YDL027C,22,5.505663951790404,4.362649724081145
YDL026W,312,15,8.771150166768802,28.11266079092565,YDL026W,1,0.2502574523541093,0.804686341974628
YDL025C,1863,90,52.62690100061281,28.248470746437366,YDL025C,63,15.766219498308887,8.467357410477382
YDL025W-A,105,4,2.338973377805014,22.275936931476323,YDL025W-A,5,1.2512872617705466,12.031608286255254
YDL024C,1407,34,19.88127371134262,14.130258501309607,YDL024C,5,1.2512872617705466,0.8899624905907159
YDL022C-A,249,3,1.7542300333537604,7.04510053555727,YDL022C-A,1,0.2502574523541093,1.009102630460118
YDL023C,321,12,7.0169201334150415,21.85956427855153,YDL023C,58,14.514932236538339,45.35916323918231
YDL022W,1176,22,12.864353577927576,10.939076171707123,YDL022W,318,79.58186984860676,67.72925093498448
YDL021W,936,27,15.788070300183842,16.867596474555388,YDL021W,2,0.5005149047082186,0.5353100585114637
YDL020C,1596,54,31.576140600367683,19.784549248350682,YDL020C,78,19.520081283620524,12.238295475624154
YDL019C,3852,23,13.449096922378828,3.491458183379758,YDL019C,101,25.27600268776504,6.563490700536234
YDL018C,678,12,7.0169201334150415,10.349439724800947,YDL018C,70,17.51802166478765,25.87595519170997
YDL017W,1524,216,126.30456240147073,82.87700944978396,YDL017W,38,9.509783189456153,6.244112402794585
YDL016C,303,79,46.194724211649024,152.45783568200997,YDL016C,15,3.7538617853116394,12.430005911627944
YDL015C,933,157,91.8047050788468,98.3973259151627,YDL015C,1567,392.1534278388893,420.7654805138297
YDL014W,984,69,40.347290767136485,41.00334427554521,YDL014W,2970,743.2646334917046,756.1186505510728
YDL013W,1860,150,87.71150166768803,47.156721326713985,YDL013W,71,17.76827911714176,9.55797693229788
YDL012C,410,32,18.711787022440113,45.638504932780755,YDL012C,115,28.779607020722565,74.55856741119837
YDL011C,324,24,14.033840266830083,43.31432181120396,YDL011C,11,2.752831975895202,8.52269961577462
YDL010W,696,55,32.16088394481894,46.20816658738354,YDL010W,28,7.007208665915059,21.694144476517213
YDL009C,324,33,19.296530366891364,59.55719249040544,YDL009C,8,2.0020596188328743,6.198326993290633
YDL008W,498,58,33.9151139781727,68.10263851038695,YDL008W,163,40.791964733719816,82.07638779420486
YDL007W,1314,163,95.31316514555431,72.53665536191347,YDL007W,155,38.78990511488694,29.54295896030993
YDL006W,846,295,172.49928661311978,203.8998659729548,YDL006W,75,18.769308926558196,22.212199913086625
YDL005C,1296,742,433.8795615828301,334.7836123324306,YDL005C,26,6.506693761206842,5.02447394687787
YDL004W,483,255,149.10955283506962,308.7154303003512,YDL004W,397,99.35220858458139,206.124914075895
YDL003W,1701,52,30.40665391146518,17.87575185859211,YDL003W,24,6.0061788564986225,3.5330463861756605
YDL002C,612,9,5.262690100061281,8.599166830165492,YDL002C,63,15.766219498308887,25.803959899032545
YDL001W,1293,91,53.211644345064066,41.15363058396293,YDL001W,44,11.011327903580808,8.52269961577462
YDR001C,2256,156,91.21996173439554,40.43438020141646,YDR001C,124,31.03192409190955,13.761385406611774
YDR002W,606,34,19.88127371134262,32.80738236195151,YDR002W,1073,268.5262463759593,443.84503533216406
YDR003W,633,22,12.864353577927576,20.322833456441668,YDR003W,121,30.281151734847224,47.91321477032788
YDR003W-A,123,14,8.186406822317549,66.55615302697194,YDR003W-A,18,4.504634142373967,36.92323067519645
YDR004W,1383,48,28.067680533660166,20.294779850802723,YDR004W,48,12.012357712997245,8.692009922573984
YDR005C,1268,51,29.821910567013926,23.518856914048836,YDR005C,85,21.271883450099292,16.789173993764237
YDR006C,2706,108,63.152281200735366,23.337871840626523,YDR006C,249,62.31410563617322,23.036637943132426
YDR007W,675,0,0.0,0.0,YDR007W,795,198.9546746215169,295.1849771832595
YDR008C,351,0,0.0,0.0,YDR008C,339,84.83727634804306,242.39221813726584
YDR009W,1563,9,5.262690100061281,3.3670442098920543,YDR009W,18,4.504634142373967,2.8838886955018994
YDR010C,333,4,2.338973377805014,7.023944077492534,YDR010C,7,1.7518021664787649,5.276512549634835
YDR011W,4506,757,442.6507117495989,98.2358437082998,YDR011W,211,52.80432244671706,11.721270243444408
YDR012W,1089,339,198.22799376897493,182.02754248758026,YDR012W,19732,4938.0800498512845,4538.67651640743
YDR013W,627,291,170.16031323531476,271.3880593864669,YDR013W,38,9.509783189456153,15.191346948013024
YDR014W,1944,495,289.44795550337045,148.8929812260136,YDR014W,11,2.752831975895202,1.4167946350464242
YDR014W-A,489,23,13.449096922378828,27.503265689936256,YDR014W-A,2,0.5005149047082186,1.0256452965332348
YDR015C,240,12,7.0169201334150415,29.23716722256267,YDR015C,1,0.2502574523541093,1.0471023111050597
YDR016C,285,39,22.804990433598885,80.01751029332942,YDR016C,46,11.511842808289027,40.534657775665586
YDR017C,3153,698,408.1508544269749,129.4484156127418,YDR017C,54,13.513902427121902,4.28740559236101
YDR018C,1191,490,286.5242387811142,240.57450779270712,YDR018C,2,0.5005149047082186,0.41954308860705664
YDR019C,1203,433,253.19386814739275,210.46871832700975,YDR019C,161,40.2914498290116,33.52034095591647
YDR020C,699,371,216.93978079141505,310.35734018800434,YDR020C,58,14.514932236538339,20.79503185750478
YDR021W,1200,1063,621.5821751516825,517.9851459597354,YDR021W,27,6.756951213560951,5.63548891873307
YDR022C,591,670,391.7780407823398,662.9070063998981,YDR022C,13,3.253346880603421,5.514147255260035
YDR023W,1389,954,557.8451506064957,401.6163791263469,YDR023W,616,154.15859065013132,111.06526703899951
YDR024W,486,224,130.98250915708078,269.51133571415795,YDR024W,2,0.5005149047082186,1.0319894942437497
YDR025W,810,89,52.04215765616156,64.24957735328587,YDR025W,4718,1180.7146602066875,1459.4742400577104
YDR026C,1713,44,25.72870715585515,15.019677265531321,YDR026C,46,11.511842808289027,6.724207247832376
YDR027C,2670,811,474.2268523499666,177.61305331459423,YDR027C,57,14.264674784184228,5.344576539596939
YDR028C,3045,1157,676.5480495301002,222.18326749756986,YDR028C,80,20.020596188328746,6.577068393012071
YDR029W,315,207,121.04187230140947,384.2599120679666,YDR029W,6,1.5015447141246556,4.78198953542884
YDR030C,1521,911,532.7011867950919,350.23089204148056,YDR030C,18,4.504634142373967,2.9635750936670835
YDR031W,366,300,175.42300333537605,479.29782332069954,YDR031W,62,15.515962045954774,42.509485057410345
YDR032C,597,422,246.76169135842898,413.33616642952927,YDR032C,571,142.89700529419642,239.76007599697382
YDR033W,963,1841,1076.5124971347575,1117.8738288003713,YDR033W,4496,1125.1575057840753,1169.602396864943
YDR034C,2373,4332,2533.10816816283,1067.4707830437546,YDR034C,47,11.762100260643136,4.9587269226994675
YDR034W-B,156,42,24.559220466952645,157.43090042918362,YDR034W-B,26,6.506693761206842,32.53346880603421
YDR035W,1113,96,56.13536106732033,50.43608361843695,YDR035W,696,174.17918683846005,156.63595938710438
YDR036C,1503,107,62.56753785628411,41.62843503412117,YDR036C,84,21.021625997745183,13.995756323398922
YDR037W,1776,54,31.576140600367683,17.779358446152976,YDR037W,1715,429.1915307872974,241.79804551397038
YDR038C,3276,63,36.838830700428964,11.245064316370259,YDR038C,582,145.6498372700916,44.473232754226444
YDR039C,3276,96,56.13536106732033,17.135336101135632,YDR039C,624,156.1606502689642,47.68264130350052
YDR040C,3276,126,73.67766140085793,22.490128632740518,YDR040C,649,162.41708657781692,49.593003535211274
YDR041W,612,94,54.96587437841783,89.81352022617291,YDR041W,188,47.04840104257254,77.00229303203363
YDR042C,603,112,65.49125457854039,108.6090457355562,YDR042C,10,2.502574523541093,4.157100537443676
YDR043C,696,80,46.77946755610028,67.21187867255787,YDR043C,94,23.52420052128627,33.84777053422486
YDR044W,987,23,13.449096922378828,13.62623801659456,YDR044W,721,180.4356231473128,182.99758939889736
YDR045C,333,10,5.847433444512535,17.559860193731335,YDR045C,63,15.766219498308887,47.48861294671351
YDR046C,1815,17,9.94063685567131,5.476934906705956,YDR046C,626,156.66116517367243,86.36227407589439
YDR047W,1089,1,0.5847433444512535,0.5369544026182309,YDR047W,324,81.08341456273142,74.52519720839284
YDR048C,315,1,0.5847433444512535,1.8563280776230269,YDR048C,1,0.2502574523541093,0.7969982559048067
YDR049W,1899,9,5.262690100061281,2.7712954713329547,YDR049W,27,6.756951213560951,21.51895290942978
YDR050C,747,19,11.110123544573817,14.872990019509793,YDR050C,11621,2908.2418538071042,3898.4475252105954
YDR051C,1005,66,38.59306073378273,38.401055456500224,YDR051C,132,33.033983710742426,32.90237421388688
YDR052C,2115,199,116.36392554579943,55.01840451338035,YDR052C,43,10.7610704512267,5.090383373333349
YDR053W,396,32,18.711787022440113,47.25198743040432,YDR053W,4,1.0010298094164372,2.5342526820669296
YDR054C,888,10,5.847433444512535,6.58494757264925,YDR054C,69,17.26776421243354,19.46760339620467
YDR055W,1335,8,4.677946755610028,3.5040799667490843,YDR055W,1106,276.7847423036449,207.48481432057338
YDR056C,618,4,2.338973377805014,3.7847465660275303,YDR056C,248,62.0638481838191,100.58970532223518
YDR057W,1629,20,11.69486688902507,7.179169360973032,YDR057W,35,8.759010832393825,5.380227784025691
YDR058C,981,8,4.677946755610028,4.768549190224289,YDR058C,24,6.0061788564986225,6.128753935202677
YDR059C,537,9,5.262690100061281,9.80016778409922,YDR059C,72,18.01853656949587,33.61667270428334
YDR060W,3078,784,458.43878204978273,148.9404749999294,YDR060W,256,64.06590780265198,20.82089951337406
YDR061W,1620,714,417.50674793819496,257.72021477666357,YDR061W,94,23.52420052128627,14.530080618459712
YDR062W,1686,944,551.9977171619832,327.4007812348655,YDR062W,279,69.8218292067965,41.437287363083975
YDR063W,450,258,150.8637828684234,335.2528508187186,YDR063W,105,26.277032497181477,58.52345767746431
YDR064W,995,526,307.5749991813593,309.1206021923209,YDR064W,9570,2394.963819028826,2409.4203410752775
YDR065W,1098,449,262.5497616586128,239.11635852332677,YDR065W,16,4.004119237665749,3.6500631154655867
YDR066C,591,158,92.38944842329805,156.32732389728943,YDR066C,30,7.507723570623279,12.724955204446236
YDR067C,675,105,61.39805116738161,90.96007580352831,YDR067C,48,12.012357712997245,17.822489188423212
YDR068W,933,120,70.16920133415042,75.20814719630269,YDR068W,13,3.253346880603421,3.4907155371281338
YDR069C,2781,227,132.73673919043452,47.72985947156941,YDR069C,34,8.508753380039716,3.0607026546905454
YDR070C,282,27,15.788070300183842,55.98606489426895,YDR070C,9,2.2523170711869835,8.015363242658305
YDR071C,576,40,23.38973377805014,40.60717669800371,YDR071C,262,65.56745251677663,114.0303522030898
YDR072C,1584,23,13.449096922378828,8.490591491400776,YDR072C,736,184.18948493262442,116.35469673570717
YDR073W,510,2,1.169486688902507,2.293111154710798,YDR073W,72,18.01853656949587,35.39987538211369
YDR074W,2691,10,5.847433444512535,2.1729592881874895,YDR074W,376,94.09680208514509,34.98022382347401
YDR075W,927,8,4.677946755610028,5.046328754703374,YDR075W,70,17.51802166478765,18.917949961973704
YDR076W,1221,3,1.7542300333537604,1.4367158340325639,YDR076W,41,10.260555546518482,8.410291431572526
YDR077W,1017,24,14.033840266830083,13.799252966401262,YDR077W,35777,8953.460872872969,8812.461489048197
YDR078C,672,214,125.13507571256822,186.2129102865599,YDR078C,21,5.255406499436296,7.832200446253793
YDR079W,336,194,113.44020882354317,337.61966911768803,YDR079W,63,15.766219498308887,47.06334178599667
YDR079C-A,219,200,116.94866889025069,534.0121867134735,YDR079C-A,57,14.264674784184228,65.43428800084509
YDR080W,2979,2426,1418.587353638741,476.1958219666804,YDR080W,14,3.5036043329575297,1.1764957464598824
YDR081C,2778,1484,867.7591231656602,312.36829487604757,YDR081C,37,9.259525737102043,3.334362886965086
YDR082W,1485,301,176.00774667982728,118.52373513793084,YDR082W,13,3.253346880603421,2.1922822645575613
YDR083W,1179,262,153.2027562462284,129.94296543361187,YDR083W,221,55.30689697025816,46.94982764877602
YDR084C,600,135,78.94035150091922,131.56725250153204,YDR084C,175,43.79505416196912,73.11361295821223
YDR085C,1863,315,184.19415350214484,98.86964761253078,YDR085C,47,11.762100260643136,6.316917433213285
YDR086C,243,102,59.64382113402785,245.44782359682245,YDR086C,445,111.36456629757863,460.18415825445715
YDR087C,837,192,112.27072213464066,134.13467399598645,YDR087C,297,74.32646334917045,88.90725281001251
YDR088C,1149,143,83.61829825652924,72.77484617626565,YDR088C,7,1.7518021664787649,1.5259600753299347
YDR089W,2610,39,22.804990433598885,8.737544227432522,YDR089W,58,14.514932236538339,5.563408293038842
YDR090C,933,6,3.5084600667075208,3.760407359815135,YDR090C,177,44.29556906667734,47.52743462089844
YDR091C,1827,0,0.0,0.0,YDR091C,840,210.2162599774518,115.12391017385093
YDR092W,730,186,108.76226206793314,148.9894000930591,YDR092W,191,47.799173399634874,65.56813909414934
YDR093W,4839,280,163.72813644635096,33.83511809182702,YDR093W,314,78.58084003919032,16.242422496732186
YDR094W,336,34,19.88127371134262,59.17045747423398,YDR094W,2,0.5005149047082186,1.4940743424125928
YDR096W,2685,421,246.17694801397772,91.68601415790603,YDR096W,76,19.019566378912305,7.086276594229623
YDR097C,3729,758,443.2354550940501,118.86174714241086,YDR097C,65,16.266734403017104,4.363394421410168
YDR098C,753,193,112.85546547909192,149.8744561475324,YDR098C,255,63.815650350297865,84.8612371679493
YDR099W,1648,875,511.6504263948467,310.46749174444585,YDR099W,416,104.10710017930947,63.210139756714916
YDR100W,432,214,125.13507571256822,289.66452711242647,YDR100W,156,39.04016256724105,90.58042358988642
YDR101C,1782,248,145.01634942391084,81.37842279680744,YDR101C,436,109.11224922639165,61.26459810577858
YDR102C,333,15,8.771150166768802,26.339790290597,YDR102C,1,0.2502574523541093,0.7537875070906906
YDR103W,2754,55,32.16088394481894,11.677880880471657,YDR103W,119,29.780636830139006,10.817521551085727
YDR104C,3738,79,46.194724211649024,12.358139168445431,YDR104C,21,5.255406499436296,1.4063169653294876
YDR105C,1422,22,12.864353577927576,9.046662150441334,YDR105C,385,96.34911915633208,67.8037432486503
YDR106W,855,11,6.432176788963788,7.52301378826174,YDR106W,7,1.7518021664787649,2.0512905930664695
YDR107C,2019,104,60.81330782293036,30.1205090752503,YDR107C,69,17.26776421243354,8.556870273752994
YDR108W,2097,101,59.0590777895766,28.16360409612618,YDR108W,35,8.759010832393825,4.178917381867283
YDR109C,2148,247,144.4316060794596,67.24004007423632,YDR109C,28,7.007208665915059,3.2637208504494923
YDR110W,1701,158,92.38944842329805,54.314784493414486,YDR110W,49,12.262615165351356,7.213303038441974
YDR111C,1524,62,36.25408735597771,23.788771230956506,YDR111C,90,22.523170711869835,14.788687269776648
YDR112W,309,23,13.449096922378828,43.5245855093166,YDR112W,17,4.254376690019858,13.812911331233305
YDR113C,1122,45,26.313450500306406,23.452273173178614,YDR113C,44,11.011327903580808,9.8227724385199
YDR114C,303,17,9.94063685567131,32.80738236195151,YDR114C,1,0.2502574523541093,0.8286670607751964
YDR115W,318,20,11.69486688902507,36.776310971776944,YDR115W,109,27.278062306597914,86.05066973690194
YDR116C,858,48,28.067680533660166,32.7129143748953,YDR116C,117,29.280121925430787,34.16583655242799
YDR117C,1698,38,22.220247089147634,13.086129027766567,YDR117C,43,10.7610704512267,6.341231851046965
YDR118W,1959,49,28.65242387811142,14.626045879587249,YDR118W,21,5.255406499436296,2.6840686922555133
YDR118W-A,117,6,3.5084600667075208,29.986838176987355,YDR118W-A,1,0.2502574523541093,2.1573918306388733
YDR119W,2307,111,64.90651123408914,28.134595246679297,YDR119W,793,198.45415971680868,86.05991314692483
YDR119W-A,201,10,5.847433444512535,29.09170867916684,YDR119W-A,26,6.506693761206842,32.53346880603421
YDR120C,1713,96,56.13536106732033,32.77020494297743,YDR120C,308,77.07929532506566,45.02295287679069
YDR121W,591,2,1.169486688902507,1.9788268847758155,YDR121W,141,35.286300781929405,59.8072894608973
YDR122W,3195,57,33.33037063372145,10.43204088692377,YDR122W,76,19.019566378912305,5.954779705357641
YDR123C,915,14,8.186406822317549,8.94689270198639,YDR123C,79,19.770338735974633,21.630567544830015
YDR124W,975,14,8.186406822317549,8.39631468955646,YDR124W,45,11.261585355934917,11.56220262416316
YDR125C,1362,9,5.262690100061281,3.8639428047439655,YDR125C,27,6.756951213560951,4.964695968817745
YDR126W,1011,31,18.127043677988855,17.929815705231313,YDR126W,58,14.514932236538339,14.371220036176574
YDR127W,4767,187,109.3470054123844,22.938327126575288,YDR127W,568,142.14623293713407,29.825059365743616
YDR128W,3447,291,170.16031323531476,49.364755797886495,YDR128W,69,17.26776421243354,5.0109588544496635
YDR129C,2040,151,88.29624501213928,43.28247304516631,YDR129C,1003,251.00822471117158,123.1035923056261
YDR130C,876,41,23.97447712250139,27.368124569065515,YDR130C,24,6.0061788564986225,6.864204407426998
YDR131C,1671,909,531.5317001061894,318.09198091333894,YDR131C,17,4.254376690019858,2.5475309521076994
YDR132C,1488,72,42.10152080049025,28.294032796028393,YDR132C,37,9.259525737102043,6.226984355818455
YDR133C,336,24,14.033840266830083,41.767381746518105,YDR133C,698,174.67970174316827,521.4319455019948
